0,2030.067338532413,23.077341889301376
Generation, Avg Fitness, Best Fitness, Avg Size
0,877.2437532352537,23.077341889301376
1,506.7797356417898,23.077042210513525
2,355.1429768060361,22.320890446580336
3,276.01707459929594,22.320890446580336
4,228.52375578705448,22.320890446580336
5,191.40192014948133,22.290437521314427
6,154.50051418294896,20.118454046690697
7,133.3800648861552,19.6267652753477
8,109.47846517554953,19.6267652753477
9,91.41030896076478,19.4759932451081
10,95.63060649161736,19.07486644214549
11,113.25913264091473,19.07486644214549
12,107.30546779817624,17.070732560679094
13,88.75722286290642,13.027109336231687
14,70.88045029260873,13.027109336231687
15,69.54955402542392,13.027109336231687
16,72.7648293566423,13.027109336231687
17,62.60884251598263,13.027109336231687
18,56.9891661486243,12.969689114976285
19,52.777658962798434,12.936922126164953
20,44.268442667033014,12.917116803505767
21,36.50979637815197,12.74181603354602
22,51.009837930258286,12.74181603354602
23,249.46884670236804,12.74181603354602
24,32.69643547214363,12.712766854734582
25,29.895829990137987,12.712766854734582
26,104.98197955833443,12.712323224676208
27,35.75711342120949,12.712313458369529
28,24.010770532799334,12.712313458369529
29,30.017046161090196,12.712313458369529
30,28.466120069735492,12.712313458369529
31,27.902209170887446,12.712313458369529
32,29.720183547135424,12.712313458369529
33,128.71485641723393,12.712313458369529
34,125.40093914916952,12.712313458369529
35,29.002986604825793,12.712313458369529
36,29.269687396283334,12.712313458369529
37,25.480751767806158,12.712313458369529
38,35.10897162348147,12.712313458369529
39,37.283718110590435,12.712313458369529
